법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
1126090200,서울특별시,중랑구,면목2동,,0,1988-04-23,1988-04-23,
1126090300,서울특별시,중랑구,면목3동,,0,1988-04-23,1988-04-23,
1126090400,서울특별시,중랑구,면목4동,,0,1988-04-23,1988-04-23,
1126090500,서울특별시,중랑구,면목5동,,0,1988-04-23,1988-04-23,
1126090600,서울특별시,중랑구,면목6동,,0,1988-04-23,1988-04-23,
1126090700,서울특별시,중랑구,면목7동,,0,1988-04-23,1988-04-23,
1126090800,서울특별시,중랑구,상봉1동,,0,1988-04-23,1988-04-23,
1126090900,서울특별시,중랑구,상봉2동,,0,1988-04-23,1988-04-23,
1126091000,서울특별시,중랑구,중화1동,,0,1988-04-23,1988-04-23,
1126091100,서울특별시,중랑구,중화2동,,0,1988-04-23,1988-04-23,
1126091200,서울특별시,중랑구,묵1동,,0,1988-04-23,1988-04-23,
1126091300,서울특별시,중랑구,묵2동,,0,1988-04-23,1988-04-23,
1126091400,서울특별시,중랑구,망우1동,,0,1988-04-23,1988-04-23,
1126091500,서울특별시,중랑구,망우2동,,0,1988-04-23,1988-04-23,
1126091600,서울특별시,중랑구,망우3동,,0,1988-04-23,1988-04-23,
1129000000,서울특별시,성북구,,,8,1988-04-23,,
1129000100,서울특별시,성북구,미아동,,0,1988-04-23,1988-04-23,
1129000200,서울특별시,성북구,번동,,0,1988-04-23,1988-04-23,
1129000300,서울특별시,성북구,수유동,,0,1988-04-23,1988-04-23,
1129000400,서울특별시,성북구,우이동,,0,1988-04-23,1988-04-23,
1129000500,서울특별시,성북구,창동,,0,1988-04-23,1988-04-23,
1129000600,서울특별시,성북구,월계동,,0,1988-04-23,1988-04-23,
1129000700,서울특별시,성북구,쌍문동,,0,1988-04-23,1988-04-23,
1129000800,서울특별시,성북구,공릉동,,0,1988-04-23,1988-04-23,
1129000900,서울특별시,성북구,하계동,,0,1988-04-23,1988-04-23,
1129001000,서울특별시,성북구,상계동,,0,1988-04-23,1988-04-23,
1129001100,서울특별시,성북구,중계동,,0,1988-04-23,1988-04-23,
1129001200,서울특별시,성북구,도봉동,,0,1988-04-23,1988-04-23,
1129001300,서울특별시,성북구,방학동,,0,1988-04-23,1988-04-23,
1129001400,서울특별시,성북구,성북동2가,,0,1988-04-23,1988-04-23,
1129001500,서울특별시,성북구,동소문동8가,,0,1988-04-23,1988-04-23,
1129010100,서울특별시,성북구,성북동,,1,1988-04-23,,
1129010200,서울특별시,성북구,성북동1가,,2,1988-04-23,,
1129010300,서울특별시,성북구,돈암동,,3,1988-04-23,,
1129010400,서울특별시,성북구,동소문동1가,,4,1988-04-23,,
1129010500,서울특별시,성북구,동소문동2가,,5,1988-04-23,,
1129010600,서울특별시,성북구,동소문동3가,,6,1988-04-23,,
1129010700,서울특별시,성북구,동소문동4가,,7,1988-04-23,,
1129010800,서울특별시,성북구,동소문동5가,,8,1988-04-23,,
1129010900,서울특별시,성북구,동소문동6가,,9,1988-04-23,,
1129011000,서울특별시,성북구,동소문동7가,,10,1988-04-23,,
1129011100,서울특별시,성북구,삼선동1가,,11,1988-04-23,,
1129011200,서울특별시,성북구,삼선동2가,,12,1988-04-23,,
1129011300,서울특별시,성북구,삼선동3가,,13,1988-04-23,,
1129011400,서울특별시,성북구,삼선동4가,,14,1988-04-23,,
1129011500,서울특별시,성북구,삼선동5가,,15,1988-04-23,,
1129011600,서울특별시,성북구,동선동1가,,16,1988-04-23,,
1129011700,서울특별시,성북구,동선동2가,,17,1988-04-23,,
1129011800,서울특별시,성북구,동선동3가,,18,1988-04-23,,
1129011900,서울특별시,성북구,동선동4가,,19,1988-04-23,,
1129012000,서울특별시,성북구,동선동5가,,20,1988-04-23,,
1129012100,서울특별시,성북구,안암동1가,,21,1988-04-23,,
1129012200,서울특별시,성북구,안암동2가,,22,1988-04-23,,
1129012300,서울특별시,성북구,안암동3가,,23,1988-04-23,,
1129012400,서울특별시,성북구,안암동4가,,24,1988-04-23,,
1129012500,서울특별시,성북구,안암동5가,,25,1988-04-23,,
1129012600,서울특별시,성북구,보문동4가,,26,1988-04-23,,
1129012700,서울특별시,성북구,보문동5가,,27,1988-04-23,,
1129012800,서울특별시,성북구,보문동6가,,28,1988-04-23,,
1129012900,서울특별시,성북구,보문동7가,,29,1988-04-23,,
1129013000,서울특별시,성북구,보문동1가,,30,1988-04-23,,
1129013100,서울특별시,성북구,보문동2가,,31,1988-04-23,,
1129013200,서울특별시,성북구,보문동3가,,32,1988-04-23,,
1129013300,서울특별시,성북구,정릉동,,33,1988-04-23,,
1129013400,서울특별시,성북구,길음동,,34,1988-04-23,,
1129013500,서울특별시,성북구,종암동,,35,1988-04-23,,
1129013600,서울특별시,성북구,하월곡동,,36,1989-04-27,,
1129013700,서울특별시,성북구,상월곡동,,37,1988-04-23,,
1129013800,서울특별시,성북구,장위동,,38,1988-04-23,,
1129013900,서울특별시,성북구,석관동,,39,1988-04-23,,
1129090100,서울특별시,성북구,성북1동,,0,1988-04-23,1988-04-23,
1129090200,서울특별시,성북구,성북2동,,0,1988-04-23,1988-04-23,
1129090300,서울특별시,성북구,삼선1동,,0,1988-04-23,1988-04-23,
1129090400,서울특별시,성북구,삼선2동,,0,1988-04-23,1988-04-23,
1129090500,서울특별시,성북구,동선1동,,0,1988-04-23,1988-04-23,
1129090600,서울특별시,성북구,동선2동,,0,1988-04-23,1988-04-23,
1129090700,서울특별시,성북구,돈암1동,,0,1988-04-23,1988-04-23,
1129090800,서울특별시,성북구,돈암2동,,0,1988-04-23,1988-04-23,
1129090900,서울특별시,성북구,정릉1동,,0,1988-04-23,1988-04-23,
1129091000,서울특별시,성북구,정릉2동,,0,1988-04-23,1988-04-23,
1129091100,서울특별시,성북구,정릉3동,,0,1988-04-23,1988-04-23,
1129091200,서울특별시,성북구,정릉4동,,0,1988-04-23,1988-04-23,
1129091300,서울특별시,성북구,길음1동,,0,1988-04-23,1988-04-23,
1129091400,서울특별시,성북구,길음2동,,0,1988-04-23,1988-04-23,
1129091500,서울특별시,성북구,길음3동,,0,1988-04-23,1988-04-23,
1129091600,서울특별시,성북구,종암1동,,0,1988-04-23,1988-04-23,
1129091700,서울특별시,성북구,종암2동,,0,1988-04-23,1988-04-23,
1129091800,서울특별시,성북구,하월곡1동,,0,1988-04-23,1988-04-23,
1129091900,서울특별시,성북구,하월곡2동,,0,1988-04-23,1988-04-23,
1129092000,서울특별시,성북구,하월곡3동,,0,1988-04-23,1988-04-23,
1129092100,서울특별시,성북구,하월곡4동,,0,1988-04-23,1988-04-23,
1129092200,서울특별시,성북구,장위1동,,0,1988-04-23,1988-04-23,
1129092300,서울특별시,성북구,장위2동,,0,1988-04-23,1988-04-23,
1129092400,서울특별시,성북구,장위3동,,0,1988-04-23,1988-04-23,
1129092500,서울특별시,성북구,석관1동,,0,1988-04-23,1988-04-23,
1129092600,서울특별시,성북구,석관2동,,0,1988-04-23,1988-04-23,
1130500000,서울특별시,강북구,,,9,1995-03-01,,
1130510100,서울특별시,강북구,미아동,,1,1998-09-28,,
1130510200,서울특별시,강북구,번동,,2,1995-03-01,,
1130510300,서울특별시,강북구,수유동,,3,1995-03-01,,
1130510400,서울특별시,강북구,우이동,,4,1995-03-01,,
1132000000,서울특별시,도봉구,,,10,1988-04-23,,
1132000300,서울특별시,도봉구,상계동,,0,1988-04-23,1988-04-23,
1132000400,서울특별시,도봉구,중계동,,0,1988-04-23,1988-04-23,
1132000500,서울특별시,도봉구,하계동,,0,1988-04-23,1988-04-23,
1132000600,서울특별시,도봉구,월계동,,0,1988-04-23,1988-04-23,
1132000700,서울특별시,도봉구,공릉동,,0,1988-04-23,1988-04-23,
1132010100,서울특별시,도봉구,미아동,,0,1991-09-07,1995-03-01,11060243
1132010200,서울특별시,도봉구,번동,,0,1991-09-07,1995-03-01,11060244
1132010300,서울특별시,도봉구,수유동,,0,1994-11-01,1995-03-01,11060245
1132010400,서울특별시,도봉구,우이동,,0,1988-04-23,1995-03-01,11060246
1132010500,서울특별시,도봉구,쌍문동,,1,1988-04-23,,
1132010600,서울특별시,도봉구,방학동,,2,1988-04-23,,
1132010700,서울특별시,도봉구,창동,,3,1989-01-01,,
1132010800,서울특별시,도봉구,도봉동,,4,1989-01-01,,
1132090100,서울특별시,도봉구,창1동,,0,1989-01-01,1989-01-01,
1132090200,서울특별시,도봉구,창2동,,0,1989-01-01,1989-01-01,
1132090300,서울특별시,도봉구,창3동,,0,1989-01-01,1989-01-01,
1132090400,서울특별시,도봉구,도봉1동,,0,1989-01-01,1989-01-01,
1132090500,서울특별시,도봉구,도봉2동,,0,1989-01-01,1989-01-01,
1132090600,서울특별시,도봉구,미아1동,,0,1988-04-23,1988-04-23,
1132090700,서울특별시,도봉구,미아2동,,0,1988-04-23,1988-04-23,
1132090800,서울특별시,도봉구,미아3동,,0,1988-04-23,1988-04-23,
1132090900,서울특별시,도봉구,미아4동,,0,1988-04-23,1988-04-23,
1132091000,서울특별시,도봉구,미아5동,,0,1988-04-23,1988-04-23,
1132091100,서울특별시,도봉구,미아6동,,0,1988-04-23,1988-04-23,
1132091200,서울특별시,도봉구,미아7동,,0,1988-04-23,1988-04-23,
1132091300,서울특별시,도봉구,미아8동,,0,1988-04-23,1988-04-23,
1132091400,서울특별시,도봉구,번1동,,0,1988-04-23,1988-04-23,
1132091500,서울특별시,도봉구,번2동,,0,1988-04-23,1988-04-23,
1132091600,서울특별시,도봉구,수유1동,,0,1988-04-23,1988-04-23,
1132091700,서울특별시,도봉구,수유2동,,0,1988-04-23,1988-04-23,
1132091800,서울특별시,도봉구,수유3동,,0,1988-04-23,1988-04-23,
1132091900,서울특별시,도봉구,수유4동,,0,1988-04-23,1988-04-23,
1132092000,서울특별시,도봉구,수유5동,,0,1988-04-23,1988-04-23,
1132092100,서울특별시,도봉구,쌍문1동,,0,1988-04-23,1988-04-23,
1132092200,서울특별시,도봉구,쌍문2동,,0,1988-04-23,1988-04-23,
1132092300,서울특별시,도봉구,쌍문3동,,0,1988-04-23,1988-04-23,
1132092400,서울특별시,도봉구,방학1동,,0,1988-04-23,1988-04-23,
1132092500,서울특별시,도봉구,방학2동,,0,1988-04-23,1988-04-23,
1132092600,서울특별시,도봉구,방학3동,,0,1988-07-01,1988-07-01,
1135000000,서울특별시,노원구,,,11,,,
1135010100,서울특별시,노원구,창동,,0,1988-04-23,1988-12-31,
1135010200,서울특별시,노원구,월계동,,1,,,
1135010300,서울특별시,노원구,공릉동,,2,,,
1135010400,서울특별시,노원구,하계동,,3,,,
1135010500,서울특별시,노원구,상계동,,4,,,
1135010600,서울특별시,노원구,중계동,,5,,,
1135010700,서울특별시,노원구,도봉동,,0,1988-04-23,1988-12-31,
1135090100,서울특별시,노원구,도봉1동,,0,1988-04-23,1988-04-23,
1135090200,서울특별시,노원구,도봉2동,,0,1988-04-23,1988-04-23,
1135090300,서울특별시,노원구,창1동,,0,1988-04-23,1988-04-23,
1135090400,서울특별시,노원구,창2동,,0,1988-04-23,1988-04-23,
1135090500,서울특별시,노원구,창3동,,0,1988-04-23,1988-04-23,
1135090600,서울특별시,노원구,월계1동,,0,1988-04-23,1988-04-23,
1135090700,서울특별시,노원구,월계2동,,0,1988-04-23,1988-04-23,
1135090800,서울특별시,노원구,월계3동,,0,1988-05-01,1988-05-01,
1135090900,서울특별시,노원구,공릉1동,,0,1988-04-23,1988-04-23,
1135091000,서울특별시,노원구,공릉2동,,0,1988-04-23,1988-04-23,
1135091100,서울특별시,노원구,상계1동,,0,1988-04-23,1988-04-23,
1135091200,서울특별시,노원구,상계2동,,0,1988-04-23,1988-04-23,
1135091300,서울특별시,노원구,상계3동,,0,1988-04-23,1988-04-23,
1135091400,서울특별시,노원구,상계4동,,0,1988-04-23,1988-04-23,
1135091500,서울특별시,노원구,상계5동,,0,1988-04-23,1988-04-23,
1135091600,서울특별시,노원구,상계6동,,0,1988-05-01,1988-05-01,
1135091700,서울특별시,노원구,상계7동,,0,1988-05-01,1988-05-01,
1138000000,서울특별시,은평구,,,12,1988-04-23,,
1138010100,서울특별시,은평구,수색동,,1,1988-04-23,,
1138010200,서울특별시,은평구,녹번동,,2,1988-04-23,,
1138010300,서울특별시,은평구,불광동,,3,1988-04-23,,
1138010400,서울특별시,은평구,갈현동,,4,1989-06-01,,
1138010500,서울특별시,은평구,구산동,,5,1988-04-23,,
1138010600,서울특별시,은평구,대조동,,6,1988-04-23,,
1138010700,서울특별시,은평구,응암동,,7,1988-04-23,,
1138010800,서울특별시,은평구,역촌동,,8,1988-04-23,,
1138010900,서울특별시,은평구,신사동,,9,1989-09-01,,
1138011000,서울특별시,은평구,증산동,,10,1988-04-23,,
1138011100,서울특별시,은평구,진관내동,,11,1988-04-23,2007-08-13,
1138011200,서울특별시,은평구,구파발동,,12,1988-04-23,2007-08-13,
1138011300,서울특별시,은평구,진관외동,,13,1988-04-23,2007-08-13,
1138011400,서울특별시,은평구,진관동,,0,2007-08-13,,
1138090100,서울특별시,은평구,불광1동,,0,1988-04-23,1988-04-23,
1138090200,서울특별시,은평구,불광2동,,0,1988-04-23,1988-04-23,
1138090300,서울특별시,은평구,불광3동,,0,1988-04-23,1988-04-23,
1138090400,서울특별시,은평구,응암1동,,0,1988-04-23,1988-04-23,
1138090500,서울특별시,은평구,응암2동,,0,1988-04-23,1988-04-23,
1138090600,서울특별시,은평구,응암3동,,0,1988-04-23,1988-04-23,
1138090700,서울특별시,은평구,역촌1동,,0,1988-04-23,1988-04-23,
1138090800,서울특별시,은평구,역촌2동,,0,1988-04-23,1988-04-23,
1138090900,서울특별시,은평구,응암4동,,0,1988-05-01,1988-05-01,
1141000000,서울특별시,서대문구,,,13,1988-04-23,,
1141000100,서울특별시,서대문구,평창동,,0,1988-04-23,1988-04-23,
1141000200,서울특별시,서대문구,구기동,,0,1988-04-23,1988-04-23,
1141000300,서울특별시,서대문구,부암동,,0,1988-04-23,1988-04-23,
1141000400,서울특별시,서대문구,홍지동,,0,1988-04-23,1988-04-23,
1141000500,서울특별시,서대문구,신영동,,0,1988-04-23,1988-04-23,
1141000600,서울특별시,서대문구,행촌동,,0,1988-04-23,1988-04-23,
1141000700,서울특별시,서대문구,송월동,,0,1988-04-23,1988-04-23,
1141000800,서울특별시,서대문구,홍파동,,0,1988-04-23,1988-04-23,
1141000900,서울특별시,서대문구,평동,,0,1988-04-23,1988-04-23,
1141001000,서울특별시,서대문구,교남동,,0,1988-04-23,1988-04-23,
1141001100,서울특별시,서대문구,교북동,,0,1988-04-23,1988-04-23,
1141001200,서울특별시,서대문구,서소문동,,0,1988-04-23,1988-04-23,
1141001300,서울특별시,서대문구,정동,,0,1988-04-23,1988-04-23,
1141001400,서울특별시,서대문구,순화동,,0,1988-04-23,1988-04-23,
1141001500,서울특별시,서대문구,의주로2가,,0,1988-04-23,1988-04-23,
1141001600,서울특별시,서대문구,중림동,,0,1988-04-23,1988-04-23,
1141001700,서울특별시,서대문구,의주로1가,,0,1988-04-23,1988-04-23,
1141001800,서울특별시,서대문구,충정로1가,,0,1988-04-23,1988-04-23,
1141001900,서울특별시,서대문구,노고산동,,0,1988-04-23,1988-04-23,
1141002000,서울특별시,서대문구,만리동1가,,0,1988-04-23,1988-04-23,
1141002100,서울특별시,서대문구,만리동2가,,0,1988-04-23,1988-04-23,
1141002200,서울특별시,서대문구,상암동,,0,1988-04-23,1988-04-23,
1141002300,서울특별시,서대문구,성산동,,0,1988-04-23,1988-04-23,
1141002400,서울특별시,서대문구,수색동,,0,1988-04-23,1988-04-23,
1141002500,서울특별시,서대문구,중동,,0,1988-04-23,1988-04-23,
1141002600,서울특별시,서대문구,녹번동,,0,1988-04-23,1988-04-23,
1141002700,서울특별시,서대문구,불광동,,0,1988-04-23,1988-04-23,
1141002800,서울특별시,서대문구,갈현동,,0,1988-04-23,1988-04-23,
1141002900,서울특별시,서대문구,역촌동,,0,1988-04-23,1988-04-23,
1141003000,서울특별시,서대문구,신사동,,0,1988-04-23,1988-04-23,
1141003100,서울특별시,서대문구,구파발동,,0,1988-04-23,1988-04-23,
1141003200,서울특별시,서대문구,구산동,,0,1988-04-23,1988-04-23,
1141003300,서울특별시,서대문구,진관내동,,0,1988-04-23,1988-04-23,
1141003400,서울특별시,서대문구,진관외동,,0,1988-04-23,1988-04-23,
1141003500,서울특별시,서대문구,응암동,,0,1988-04-23,1988-04-23,
1141003600,서울특별시,서대문구,대조동,,0,1988-04-23,1988-04-23,
1141003700,서울특별시,서대문구,증산동,,0,1988-04-23,1988-04-23,
1141010100,서울특별시,서대문구,충정로2가,,1,1988-04-23,,
1141010200,서울특별시,서대문구,충정로3가,,2,1988-04-23,,
1141010300,서울특별시,서대문구,합동,,3,1988-04-23,,
1141010400,서울특별시,서대문구,미근동,,4,1988-04-23,,
1141010500,서울특별시,서대문구,냉천동,,5,1988-04-23,,
1141010600,서울특별시,서대문구,천연동,,6,1988-04-23,,
1141010700,서울특별시,서대문구,옥천동,,7,1988-04-23,,
1141010800,서울특별시,서대문구,영천동,,8,1988-04-23,,
1141010900,서울특별시,서대문구,현저동,,9,1998-10-01,,
1141011000,서울특별시,서대문구,북아현동,,10,1988-04-23,,
1141011100,서울특별시,서대문구,홍제동,,11,1988-04-23,,
1141011200,서울특별시,서대문구,대현동,,12,1988-04-23,,
1141011300,서울특별시,서대문구,대신동,,13,1988-04-23,,
